"Fecha","Hora","PML / MDA","ENE / MDA","CON / MDA","PER / MDA","PML / MTR","ENE / MTR","CON / MTR","PER / MTR"
"2020/02/04","22","337.7900","1052.8900","-565.6700","-149.4300","432.9900","1016.6600","-446.0300","-137.6400"
"2020/02/04","23","322.0800","918.2600","-464.2700","-131.9000","400.1700","805.1900","-289.3500","-115.6700"
"2020/02/04","24","309.7100","805.7400","-380.6400","-115.3900","341.1800","718.7100","-283.0600","-94.4700"
"2020/02/03","1","136.8400","371.5500","-184.6000","-50.1200","232.6100","326.6700","-51.0600","-43.0100"
"2020/02/03","2","130.3600","149.1400","0.0000","-18.7800","200.6600","230.6200","0.0000","-29.9600"
"2020/02/03","3","90.6000","104.0800","0.0000","-13.4800","219.6100","252.1200","-1.0100","-31.5000"
"2020/02/03","4","82.7100","95.2000","0.0000","-12.4900","244.1300","281.8800","-1.7400","-36.0100"
"2020/02/03","5","70.5800","81.5100","0.0000","-10.9300","251.1100","294.2500","-5.2900","-37.8500"
"2020/02/03","6","69.7400","80.0500","0.0000","-10.3000","258.9400","302.1600","-2.1900","-41.0300"
"2020/02/03","7","91.3800","104.7700","0.0000","-13.3800","269.1500","323.2500","-7.4600","-46.6500"
"2020/02/03","8","97.2400","111.9400","0.0000","-14.7000","274.3500","333.1600","-9.7300","-49.0900"
"2020/02/03","9","131.6700","153.1900","0.0000","-21.5200","275.4100","379.0200","-47.5800","-56.0300"
"2020/02/03","10","160.6300","383.7800","-165.7900","-57.3500","277.4400","453.8000","-111.8100","-64.5500"
"2020/02/03","11","178.4200","411.1000","-170.2100","-62.4700","285.8200","669.3500","-287.8200","-95.7100"
"2020/02/03","12","191.0400","422.7800","-166.8400","-64.9000","282.7700","634.3600","-257.6200","-93.9800"
"2020/02/03","13","95.1900","454.0500","-290.1000","-68.7600","296.3000","652.2500","-255.3600","-100.6000"
"2020/02/03","14","59.1700","467.1600","-339.0500","-68.9400","286.5000","654.7900","-270.1700","-98.1200"
"2020/02/03","15","203.6800","445.2200","-175.0200","-66.5200","283.0600","665.8700","-283.6200","-99.2000"
"2020/02/03","16","47.2400","503.1100","-382.4700","-73.3900","286.9800","732.9400","-337.2100","-108.7400"
"2020/02/03","17","58.6900","472.0500","-344.3100","-69.0500","283.5200","845.8600","-431.5300","-130.8100"
"2020/02/03","18","158.0500","695.8300","-437.8200","-99.9600","285.6100","824.6500","-416.8800","-122.1500"
"2020/02/03","19","245.0100","774.6100","-418.1100","-111.4900","304.9900","856.6100","-415.1100","-136.5100"
"2020/02/03","20","245.8100","865.7400","-496.7000","-123.2400","311.6300","829.6900","-389.8400","-128.2200"
"2020/02/03","21","286.7000","1162.9500","-708.4100","-167.8400","311.1600","883.6700","-436.3700","-136.1300"
"2020/02/03","22","268.1600","840.8000","-451.0900","-121.5500","299.2300","768.8700","-362.5300","-107.1200"
"2020/02/03","23","272.7900","786.0600","-399.5600","-113.7000","293.5800","647.5900","-262.6800","-91.3300"
"2020/02/03","24","239.1200","615.9700","-289.3300","-87.5200","272.3500","424.6900","-90.3500","-61.9900"
"2020/02/02","1","295.8000","398.7200","-52.8500","-50.0700","308.0400","385.7500","-29.5200","-48.2000"
"2020/02/02","2","285.9900","380.5200","-49.4800","-45.0500","305.6300","359.3000","-9.5500","-44.1200"
"2020/02/02","3","267.9300","352.8400","-44.1300","-40.7700","301.2900","343.8700","0.0000","-42.5800"
"2020/02/02","4","235.4100","306.8800","-36.0700","-35.4000","293.0500","332.3500","0.0000","-39.3000"
"2020/02/02","5","230.2900","301.8500","-36.0500","-35.5100","292.1700","329.7600","0.0000","-37.5900"
"2020/02/02","6","226.0800","296.5300","-35.0400","-35.4100","288.4900","325.1700","0.0000","-36.6700"
"2020/02/02","7","226.9300","298.5400","-35.2700","-36.3500","292.3200","332.6900","0.0000","-40.3600"
"2020/02/02","8","229.2900","302.9600","-36.7800","-36.8900","280.6800","320.1400","0.0000","-39.4600"
"2020/02/02","9","195.4600","255.9000","-28.3900","-32.0500","291.3000","332.3200","0.0000","-41.0300"
"2020/02/02","10","217.2500","292.2500","-38.3100","-36.6900","291.5000","345.7400","-9.9900","-44.2500"
"2020/02/02","11","220.2700","296.5600","-39.1900","-37.1000","288.5900","371.5900","-34.5900","-48.4200"
"2020/02/02","12","215.1200","295.3000","-39.5000","-40.6700","273.5400","358.9500","-41.0600","-44.3500"
"2020/02/02","13","204.0500","289.5800","-46.2000","-39.3400","267.9300","353.8800","-42.0000","-43.9500"
"2020/02/02","14","245.0800","359.5700","-65.4100","-49.0900","267.9700","354.7700","-42.5500","-44.2400"
"2020/02/02","15","207.0800","291.3100","-44.3000","-39.9300","267.9400","358.4500","-42.9100","-47.6000"
"2020/02/02","16","207.7400","295.6800","-45.5900","-42.3600","275.6000","375.3900","-44.4400","-55.3400"
"2020/02/02","17","193.9800","364.9400","-119.2300","-51.7400","276.0500","384.2700","-56.6200","-51.6000"
"2020/02/02","18","100.4400","406.2800","-249.4500","-56.3900","288.0200","394.2800","-53.2100","-53.0600"
"2020/02/02","19","149.4000","413.5300","-207.7800","-56.3500","265.5200","418.9200","-97.2000","-56.2000"
"2020/02/02","20","249.9600","431.3600","-125.2800","-56.1300","265.1600","464.1900","-137.8500","-61.1800"
"2020/02/02","21","165.0400","451.6800","-227.8800","-58.7700","265.1400","436.7000","-114.9300","-56.6300"
"2020/02/02","22","158.9000","443.7300","-227.4900","-57.3400","250.1700","412.4500","-109.4500","-52.8300"
"2020/02/02","23","262.9800","404.6500","-87.2200","-54.4600","245.4900","391.3100","-95.0200","-50.8100"
"2020/02/02","24","154.4600","408.7900","-200.4300","-53.9000","272.5000","325.2000","-9.4100","-43.2900"
"2020/02/01","1","321.0400","417.6500","-49.2200","-47.3900","307.9600","415.0900","-47.1400","-59.9900"
"2020/02/01","2","310.2100","403.4100","-48.2200","-44.9800","303.9500","401.9500","-45.9900","-52.0200"
"2020/02/01","3","302.7400","391.1800","-46.2600","-42.1900","302.3600","388.7500","-34.2500","-52.1400"
"2020/02/01","4","298.1100","384.0700","-45.4700","-40.4800","299.3400","383.1200","-31.4300","-52.3500"
"2020/02/01","5","298.1500","384.7600","-44.8700","-41.7300","285.7600","383.7200","-37.1400","-60.8200"
"2020/02/01","6","300.1200","388.2500","-46.4500","-41.6700","291.6900","386.0400","-35.4600","-58.8900"
"2020/02/01","7","304.2300","396.1000","-47.6800","-44.1900","320.3000","408.6400","-35.3900","-52.9500"
"2020/02/01","8","307.4500","405.9700","-50.5000","-48.0200","287.1700","407.4400","-68.6100","-51.6600"
"2020/02/01","9","321.0200","437.4300","-59.1200","-57.2900","300.9400","403.6700","-50.8000","-51.9200"
"2020/02/01","10","321.3000","450.8100","-69.2000","-60.3200","300.5200","417.6300","-64.1100","-53.0000"
"2020/02/01","11","321.6600","445.6300","-67.2900","-56.6900","319.6300","477.1800","-88.4100","-69.1400"
"2020/02/01","12","322.1000","455.7900","-74.0400","-59.6600","329.5000","541.0800","-130.1500","-81.4300"
"2020/02/01","13","319.9100","455.2000","-74.1700","-61.1300","311.5900","446.2600","-72.2100","-62.4700"
"2020/02/01","14","320.1200","454.4400","-73.6200","-60.7000","298.0400","449.4600","-90.4500","-60.9700"
"2020/02/01","15","311.0200","429.0800","-61.9600","-56.1000","291.7400","431.0100","-82.0400","-57.2400"
"2020/02/01","16","319.0200","442.0500","-66.1800","-56.8600","310.0900","429.6400","-62.4600","-57.0900"
"2020/02/01","17","319.7900","447.4200","-68.7300","-58.9000","314.2200","435.5300","-63.5200","-57.7900"
"2020/02/01","18","322.1800","496.5800","-111.0600","-63.3400","321.7600","443.6200","-58.6500","-63.2100"
"2020/02/01","19","327.3600","583.0700","-182.4100","-73.3000","408.4800","599.7500","-100.8900","-90.3800"
"2020/02/01","20","328.9000","595.1500","-192.7400","-73.5200","509.6900","870.7500","-229.8800","-131.1800"
"2020/02/01","21","326.7700","595.3700","-193.6200","-74.9900","339.1400","839.4200","-393.2100","-107.0700"
"2020/02/01","22","320.5100","472.7700","-93.5700","-58.6900","340.2200","794.5600","-340.3400","-114.0100"
"2020/02/01","23","309.4600","581.6100","-199.3100","-72.8400","319.0400","655.3500","-254.3400","-81.9700"
"2020/02/01","24","302.6500","440.1200","-81.7900","-55.6800","305.8100","418.0900","-59.8500","-52.4300"
"2020/01/31","1","324.0400","443.4700","-59.8700","-59.5700","326.5800","471.8700","-82.8900","-62.4000"
"2020/01/31","2","311.1400","407.9300","-43.1400","-53.6500","321.6900","417.2400","-40.5100","-55.0300"
"2020/01/31","3","307.0500","395.5000","-39.8300","-48.6200","313.6000","424.4300","-56.6900","-54.1400"
"2020/01/31","4","308.2400","399.7400","-42.2900","-49.2100","313.3400","409.0200","-43.6500","-52.0300"
"2020/01/31","5","304.7600","396.7600","-42.8100","-49.1900","320.3100","413.1100","-39.8300","-52.9700"
"2020/01/31","6","315.2100","417.6000","-48.5000","-53.8900","320.2200","426.2800","-52.5400","-53.5200"
"2020/01/31","7","333.3100","462.3300","-69.6500","-59.3700","329.7800","603.2100","-200.0400","-73.3900"
"2020/01/31","8","338.5400","464.3600","-69.1500","-56.6700","342.8600","661.3500","-238.4700","-80.0200"
"2020/01/31","9","328.6300","450.8300","-64.2700","-57.9300","391.7500","772.8500","-281.1900","-99.9200"
"2020/01/31","10","322.7600","473.4300","-89.9600","-60.7100","356.5900","779.6400","-318.2100","-104.8400"
"2020/01/31","11","310.2700","440.6400","-67.8000","-62.5700","354.3400","877.7000","-400.6700","-122.6900"
"2020/01/31","12","317.3000","443.2500","-61.2700","-64.6800","342.7600","835.3400","-371.1900","-121.3900"
"2020/01/31","13","316.7400","430.8200","-50.9300","-63.1600","327.6700","665.1100","-241.2200","-96.2100"
"2020/01/31","14","317.0300","445.7000","-62.1800","-66.5000","327.8500","665.2900","-240.6500","-96.7900"
"2020/01/31","15","303.1200","436.7200","-73.3900","-60.2200","322.3900","739.6000","-310.8600","-106.3600"
"2020/01/31","16","303.1900","444.7600","-79.5500","-62.0200","317.0600","725.6400","-301.6100","-106.9700"
"2020/01/31","17","306.4400","444.6100","-75.8900","-62.2800","308.5500","711.0900","-303.1300","-99.4200"
"2020/01/31","18","322.5100","477.0600","-85.1700","-69.3700","312.7300","692.9400","-290.4500","-89.7600"
"2020/01/31","19","325.8200","480.6300","-90.7200","-64.0900","323.4200","756.7600","-337.4500","-95.8900"
"2020/01/31","20","328.7400","525.6100","-127.0500","-69.8200","328.4500","731.7200","-312.9900","-90.2800"
"2020/01/31","21","329.8200","503.1900","-109.0300","-64.3400","325.9800","640.1000","-235.3100","-78.8100"
"2020/01/31","22","326.9200","459.4900","-74.7000","-57.8700","322.6800","548.8100","-159.0500","-67.0800"
"2020/01/31","23","325.0500","455.8000","-73.1000","-57.6600","310.1300","441.1100","-77.1100","-53.8800"
"2020/01/31","24","318.9500","427.7500","-53.6000","-55.2100","306.0600","413.4400","-55.5700","-51.8100"
"2020/01/30","1","302.0700","392.7200","-40.2700","-50.3800","296.7300","403.1800","-54.5400","-51.9100"
"2020/01/30","2","292.7600","375.5900","-37.8000","-45.0300","297.2900","392.3000","-42.8500","-52.1600"
"2020/01/30","3","287.3600","365.4500","-34.5600","-43.5300","296.8700","385.6800","-36.9900","-51.8100"
"2020/01/30","4","278.9600","350.9300","-33.1200","-38.8500","296.3200","386.4000","-38.0000","-52.0800"
"2020/01/30","5","289.7600","362.5200","-31.7600","-41.0000","296.3700","381.3500","-33.2100","-51.7800"
"2020/01/30","6","296.5800","380.9000","-39.4800","-44.8500","298.2300","392.1100","-40.9200","-52.9600"
"2020/01/30","7","315.7600","414.1900","-46.6400","-51.8000","306.2300","426.6800","-64.4000","-56.0400"
"2020/01/30","8","332.8800","440.8800","-52.5600","-55.4500","314.2500","439.3300","-68.2900","-56.7900"
"2020/01/30","9","329.1500","441.4100","-51.8200","-60.4300","329.0400","441.5500","-53.5500","-58.9600"
"2020/01/30","10","304.6400","449.9400","-90.8000","-54.5000","295.3600","657.1200","-292.7300","-69.0400"
"2020/01/30","11","303.6900","433.0800","-75.5000","-53.9000","283.5400","744.8400","-378.2500","-83.0600"
"2020/01/30","12","303.2800","437.2700","-78.4800","-55.5100","295.9100","743.6400","-364.8200","-82.9100"
"2020/01/30","13","303.3800","434.4000","-73.4600","-57.5500","333.8800","705.2700","-264.2500","-107.1400"
"2020/01/30","14","303.5300","425.5200","-65.3700","-56.6100","329.7200","666.2900","-235.7900","-100.7900"
"2020/01/30","15","305.7100","492.1300","-121.4500","-64.9700","335.0500","650.3000","-216.9300","-98.3200"
"2020/01/30","16","302.9300","420.9600","-60.7900","-57.2300","320.3800","718.1100","-306.3900","-91.3400"
"2020/01/30","17","304.5400","445.1900","-82.6500","-58.0000","319.7000","761.9900","-346.4000","-95.8900"
"2020/01/30","18","329.8000","439.9900","-44.1400","-66.0500","336.0100","717.1400","-282.8500","-98.2800"
"2020/01/30","19","327.0900","436.9100","-48.5500","-61.2800","412.2500","688.3100","-172.9900","-103.0700"
"2020/01/30","20","335.4100","452.4900","-55.8100","-61.2700","350.6500","746.7500","-294.1900","-101.9100"
"2020/01/30","21","336.0800","444.0600","-47.3100","-60.6700","466.2600","725.8600","-154.8200","-104.7900"
"2020/01/30","22","334.4100","442.2300","-47.8000","-60.0200","388.9700","670.4500","-185.0100","-96.4700"
"2020/01/30","23","330.6400","436.3400","-47.2400","-58.4600","340.7200","448.1500","-47.3900","-60.0400"
"2020/01/30","24","328.0900","447.6200","-59.6900","-59.8400","336.8500","425.5900","-32.8000","-55.9400"
"2020/01/29","1","300.4000","417.6600","-63.6500","-53.6100","297.5900","436.0200","-82.7600","-55.6700"
"2020/01/29","2","298.3800","401.6600","-51.9800","-51.3000","295.8100","411.8100","-63.8600","-52.1400"
"2020/01/29","3","296.9500","391.1300","-44.1500","-50.0300","296.4900","399.5300","-52.8000","-50.2400"
"2020/01/29","4","295.5700","383.1800","-38.3700","-49.2400","295.5800","401.9400","-55.6600","-50.7000"
"2020/01/29","5","296.6000","388.2500","-41.7700","-49.8800","295.4100","400.0600","-53.5600","-51.0900"
"2020/01/29","6","296.9600","404.0500","-55.3100","-51.7700","297.3300","420.8700","-69.3900","-54.1600"
"2020/01/29","7","302.8000","459.0400","-98.0600","-58.1700","299.1100","469.8300","-109.9800","-60.7400"
"2020/01/29","8","312.4700","462.0500","-92.6700","-56.9200","310.3100","516.1100","-141.7700","-64.0400"
"2020/01/29","9","336.5500","466.9000","-68.1400","-62.2100","341.2200","573.3800","-149.7700","-82.3900"
"2020/01/29","10","329.2100","458.8100","-61.9900","-67.6100","330.2900","613.1600","-193.6400","-89.2400"
"2020/01/29","11","315.4200","460.5600","-82.4200","-62.7200","307.3900","452.1300","-84.7800","-59.9600"
"2020/01/29","12","327.4200","442.4300","-49.5900","-65.4100","307.9700","439.4300","-73.3300","-58.1300"
"2020/01/29","13","326.1500","437.2000","-46.9400","-64.1000","309.2400","425.3500","-56.7100","-59.4100"
"2020/01/29","14","314.6500","448.7200","-74.2400","-59.8400","315.9700","414.8300","-38.9000","-59.9700"
"2020/01/29","15","315.1100","441.3200","-66.4500","-59.7600","325.4900","402.6200","-18.4500","-58.6800"
"2020/01/29","16","309.0000","441.5800","-73.7700","-58.8100","328.5100","413.5000","-25.1700","-59.8300"
"2020/01/29","17","320.0100","439.3100","-55.7900","-63.5200","319.3000","432.2900","-51.7100","-61.2800"
"2020/01/29","18","315.7400","462.6000","-79.7500","-67.1100","319.2100","442.9800","-61.4000","-62.3800"
"2020/01/29","19","326.5300","472.3400","-84.2200","-61.5800","325.9900","696.6300","-282.7400","-87.9100"
"2020/01/29","20","315.5900","479.7800","-105.1200","-59.0700","323.0600","892.4800","-454.1800","-115.2400"
"2020/01/29","21","309.6800","479.1500","-109.5000","-59.9700","308.7400","830.0500","-417.8000","-103.5100"
"2020/01/29","22","303.9800","470.0100","-106.0500","-59.9800","297.2200","535.5600","-172.1400","-66.2000"
"2020/01/29","23","303.3100","473.9000","-109.9500","-60.6400","295.6400","431.3300","-81.4900","-54.2000"
"2020/01/29","24","301.0200","429.2800","-72.5700","-55.6800","285.4200","415.7500","-77.5200","-52.8200"
"2020/01/28","1","301.9400","438.5500","-77.5600","-59.0600","310.8700","417.2300","-49.3700","-56.9800"
"2020/01/28","2","294.7700","382.1500","-35.7900","-51.5900","306.5700","392.7700","-32.6200","-53.5800"
"2020/01/28","3","292.0900","373.2200","-30.1900","-50.9500","304.7900","383.9600","-26.9300","-52.2400"
"2020/01/28","4","291.6200","365.5700","-23.6500","-50.3000","299.7000","381.6000","-29.9200","-51.9800"
"2020/01/28","5","291.8500","372.2200","-29.4600","-50.9100","298.5700","382.2400","-31.9200","-51.7400"
"2020/01/28","6","294.4900","378.2800","-32.8200","-50.9600","303.0600","390.4300","-35.3300","-52.0400"
"2020/01/28","7","303.8500","416.2600","-57.3700","-55.0300","308.0900","433.2100","-68.2000","-56.9300"
"2020/01/28","8","326.8500","449.6800","-67.1300","-55.7000","320.5100","493.7200","-112.0700","-61.1400"
"2020/01/28","9","328.9400","438.5300","-51.8800","-57.7000","348.6200","425.7200","-14.9900","-62.1200"
"2020/01/28","10","312.7800","414.9700","-47.8700","-54.3300","328.5700","340.3100","37.2000","-48.9400"
"2020/01/28","11","308.4200","445.0500","-75.1900","-61.4400","312.6500","362.4400","0.4000","-50.1900"
"2020/01/28","12","294.9500","438.1200","-83.1500","-60.0200","305.4200","386.6000","-30.1000","-51.0800"
"2020/01/28","13","302.0600","428.1700","-67.4100","-58.7000","301.1600","391.5000","-40.2900","-50.0500"
"2020/01/28","14","295.8100","439.2400","-83.6300","-59.8000","295.1400","379.1700","-33.5500","-50.4700"
"2020/01/28","15","293.7700","405.5800","-57.2400","-54.5700","293.6600","369.6200","-23.1400","-52.8200"
"2020/01/28","16","296.4100","449.8700","-92.1800","-61.2800","302.1600","353.9500","1.0500","-52.8500"
"2020/01/28","17","309.4700","438.5100","-64.1100","-64.9300","307.9900","436.7200","-65.3500","-63.3800"
"2020/01/28","18","321.8200","463.9600","-77.2400","-64.9100","312.7300","494.4600","-113.4900","-68.2400"
"2020/01/28","19","323.2400","608.9500","-207.3300","-78.3900","323.4000","738.1000","-322.9400","-91.7600"
"2020/01/28","20","328.0600","712.4000","-294.1400","-90.2100","334.0000","921.9900","-470.3300","-117.6600"
"2020/01/28","21","331.9700","701.5600","-280.0800","-89.5100","332.7300","1139.6900","-664.2300","-142.7300"
